2615.2	2623.6	36	8	3	2175.6	72	12	2	2251.2	108	16	1	1526	144	10	2	2228.8	90	6	3	2028.6
2623.6	2623.6	36	8	3	2175.6	72	12	2	2251.2	108	16	1	1526	144	10	2	2228.8	90	6	3	2028.6
2623.6	2629.2	36	8	3	2175.6	72	12	2	2251.2	108	16	1	1526	144	10	2	2228.8	90	6	3	2028.6
2629.2	2632	36	8	3	2175.6	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	3	2028.6
2632	2636.2	36	8	3	2175.6	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	3	2028.6
2636.2	2648.8	36	8	3	2175.6	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	3	2028.6
2648.8	2648.8	36	8	3	2175.6	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	3	2028.6
2648.8	2674	36	8	3	2175.6	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	3	2028.6
2674	2674	36	8	3	2175.6	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	3	2028.6
2674	2699.2	36	8	3	2175.6	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	3	2028.6
2699.2	2711.8	36	8	3	2175.6	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	3	2028.6
2711.8	2749.6	36	8	3	2175.6	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	4	2704.8
2749.6	2749.6	36	8	3	2175.6	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	4	2704.8
2749.6	2825.2	36	8	3	2175.6	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	4	2704.8
2825.2	2825.2	36	4	7	2802.8	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	4	2704.8
2825.2	2900.8	36	4	7	2802.8	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	4	2704.8
2900.8	3052	36	8	4	2900.8	72	12	2	2251.2	108	8	3	2629.2	144	10	2	2228.8	90	6	4	2704.8
3052	3052	36	8	4	2900.8	72	12	2	2251.2	108	16	2	3052	144	10	2	2228.8	90	6	4	2704.8
3052	3505.6	36	8	4	2900.8	72	12	2	2251.2	108	16	2	3052	144	10	2	2228.8	90	6	4	2704.8
3505.6	3903.9	36	8	4	2900.8	72	12	3	3376.8	108	16	2	3052	144	10	3	3343.2	90	6	5	3381
3903.9	3910.2	36	8	5	3626	72	12	3	3376.8	108	16	2	3052	144	10	3	3343.2	90	6	5	3381
3910.2	3916.5	36	8	5	3626	72	12	3	3376.8	108	16	2	3052	144	10	3	3343.2	90	6	5	3381
3916.5	3922.8	36	8	5	3626	72	12	3	3376.8	108	16	2	3052	144	10	3	3343.2	90	6	5	3381
3922.8	3935.4	36	8	5	3626	72	12	3	3376.8	108	16	2	3052	144	10	3	3343.2	90	6	5	3381
3935.4	3954.3	36	8	5	3626	72	12	3	3376.8	108	16	2	3052	144	10	3	3343.2	90	6	5	3381
3954.3	3973.2	36	8	5	3626	72	12	3	3376.8	108	16	2	3052	144	10	3	3343.2	90	6	5	3381
3973.2	4011	36	8	5	3626	72	12	3	3376.8	108	16	2	3052	144	10	3	3343.2	90	6	5	3381
4011	4067.7	36	8	5	3626	72	12	3	3376.8	108	16	2	3052	144	10	3	3343.2	90	6	5	3381
4067.7	4124.4	36	8	5	3626	72	12	3	3376.8	108	16	2	3052	144	10	3	3343.2	90	6	6	4057.2
4124.4	4237.8	36	8	5	3626	72	12	3	3376.8	108	16	2	3052	144	10	3	3343.2	90	6	6	4057.2
4237.8	4578	36	8	5	3626	72	12	3	3376.8	108	16	2	3052	144	10	3	3343.2	90	6	6	4057.2
4578	5205.2	36	8	6	4351.2	72	12	4	4502.4	108	16	3	4578	144	10	4	4457.6	90	6	6	4057.2
5205.2	5213.6	36	8	7	5076.4	72	12	4	4502.4	108	16	3	4578	144	10	4	4457.6	90	6	7	4733.4
5213.6	5222	36	8	7	5076.4	72	12	4	4502.4	108	16	3	4578	144	10	4	4457.6	90	6	7	4733.4
5222	5230.4	36	8	7	5076.4	72	12	4	4502.4	108	16	3	4578	144	10	4	4457.6	90	6	7	4733.4
5230.4	5247.2	36	8	7	5076.4	72	12	4	4502.4	108	16	3	4578	144	10	4	4457.6	90	6	7	4733.4
5247.2	5272.4	36	8	7	5076.4	72	12	4	4502.4	108	16	3	4578	144	10	4	4457.6	90	6	7	4733.4
5272.4	5297.6	36	8	7	5076.4	72	12	4	4502.4	108	16	3	4578	144	10	4	4457.6	90	6	7	4733.4
5297.6	5348	36	8	7	5076.4	72	12	4	4502.4	108	16	3	4578	144	10	4	4457.6	90	6	7	4733.4
5348	5423.6	36	8	7	5076.4	72	12	4	4502.4	108	16	3	4578	144	10	4	4457.6	90	6	7	4733.4
5423.6	5499.2	36	8	7	5076.4	72	12	4	4502.4	108	16	3	4578	144	10	4	4457.6	90	6	8	5409.6
5499.2	5650.4	36	8	7	5076.4	72	12	4	4502.4	108	16	3	4578	144	10	4	4457.6	90	6	8	5409.6
5650.4	6104	36	8	7	5076.4	72	12	5	5628	108	16	3	4578	144	10	5	5572	90	6	8	5409.6
